/home/imran/Documents/projects/scraper/venv/bin/python /home/imran/Documents/projects/scraper/mongo/test3.py
574
325 209.85000000000002 [{'name': 'DIY Power Bank Module - Dual USB 5V 1A 2.1A'}, 3]
326 209.70000000000002 [{'name': '30mm 12V DC Axial Fan'}, 6]
327 209.65 [{'name': 'Heater Cartridge - 6x20mm 12V 40W'}, 7]
328 202.65 [{'name': 'Geared DC Motor'}, 7]
329 199.95 [{'name': 'eSUN ABS Filament - 1.75mm Pink 0.5kg'}, 1]
330 199.9 [{'name': 'T-Slot Aluminium Extrusion - 20x20mm PG20 Profile'}, 2]
331 199.8 [{'name': 'XL4005 Step-Down Buck CV Power Module 5A'}, 4]
332 199.75 [{'name': 'Rigid Aluminium Coupling (5mm/8mm) - Anodised'}, 5]
333 197.70000000000002 [{'name': 'Stepper Motor Mounting Bracket - NEMA 17'}, 6]
334 197.54999999999998 [{'name': 'V6 PC4-01 Bowden Connector'}, 9]
335 194.85000000000002 [{'name': 'DC-DC Switchmode Boost Converter 150W'}, 3]
336 189.95 [{'name': 'TR8X8 Metric Lead Screw Only - 350mm'}, 1]
337 189.9 [{'name': 'XL6009 4.5-32V To 5-35V Adjustable Step-Up Boost Power Module With Display'}, 2]
338 189.75 [{'name': 'GT2 Pulley (5mm Bore / 16 Tooth / 6mm Belt)'}, 5]
339 185.9 [{'name': '2.4GHz Wireless Transceiver Module NRF24L01+ With Amplifier'}, 2]
340 183.6 [{'name': '1A Lithium Battery Charging Module with Protection'}, 8]
341 179.95 [{'name': 'Micro USB Power Supply - 5.1V 2.5A - Raspberry Pi Original - White'}, 1]
342 179.9 [{'name': 'ST Link V2 Programmer For STM8 STM32'}, 2]
343 179.85000000000002 [{'name': 'Teflon Tube Cutting Tool'}, 3]
344 179.8 [{'name': 'Micro USB Cable with Switch - 1.5m Power Only'}, 4]
345 179.7 [{'name': 'DS18B20 Digital Temperature Sensor'}, 6]
346 174.75 [{'name': '2.4GHz Wireless Transceiver Module NRF24L01+'}, 5]
347 174.65 [{'name': 'Universal Prototyping PCB - 40x60mm'}, 7]
348 169.95 [{'name': 'T-Slot Aluminium Extrusion - 20x40mm PG20 Profile'}, 1]
349 169.9 [{'name': 'USB to RS485 TTL Serial Converter Adapter Module FT232'}, 2]
350 165.9 [{'name': '1.2V AA Rechargeable Battery 4 Pack - 1900mAh Precharged'}, 2]
351 165.3 [{'name': 'White LED Strip | 60/m - Size 5050 - 12V DC | Glue Drop'}, 1]
352 164.85000000000002 [{'name': 'Li-Ion Cell Pack PCB BMS Balance Charger Module'}, 3]
353 161.7 [{'name': 'Croc Clip to Banana Plug Test Lead Pair'}, 6]
354 159.95 [{'name': 'IO Expansion Shield from DFRobot'}, 1]
355 159.9 [{'name': 'XL6009 DC-DC Adjustable Buck Boost Module'}, 2]
356 159.8 [{'name': 'IEC Mains Inlet Socket - Unwired V2'}, 4]
357 153.65 [{'name': 'E3D V6 1.75mm Heat Break'}, 7]
358 151.8 [{'name': "Kapton HighTemp 300'C Tape - 10mm"}, 4]
359 149.95 [{'name': 'TR8X2 Metric Lead Screw Only - 300mm'}, 1]
360 149.9 [{'name': '1 Channel 5V Relay Module 30AMP'}, 2]
361 149.85000000000002 [{'name': 'Linear Bearing Long - LM8LUU - 8mm Diameter'}, 3]
362 149.76 [{'name': 'Solderwick Chem-Wik 2.5mm X 1.5m'}, 6]
363 149.75 [{'name': 'E3D V6 Heater Block'}, 5]
364 149.7 [{'name': 'Soil Moisture Sensor'}, 6]
365 149.25 [{'name': 'Mechanical Limit Switch'}, 15]
366 140.85000000000002 [{'name': 'USB - TTL Serial USART CP2102 Module'}, 3]
367 139.95 [{'name': 'Manipulator: Aluminium Robot Claw for MG995'}, 1]
368 139.9 [{'name': 'Mini Mp3 Player Module'}, 2]
369 139.8 [{'name': '1.75mm Teflon PTFE Tube - IDxOD 2x3mm L:1m'}, 4]
370 139.75 [{'name': 'Rain Sensor Module 5V (Arduino compatible)'}, 5]
371 137.7 [{'name': '0.4mm Nozzle for CR-10S Pro'}, 6]
372 135.8 [{'name': 'Breadboard - Large'}, 4]
373 135.6 [{'name': '18650 Battery Holder - Two Slot'}, 8]
374 134.95 [{'name': 'Serial Controlled 20x4 Char Blue LCD'}, 1]
375 134.85000000000002 [{'name': 'Self-Adhesive Measuring Tape Vinyl - 151cm'}, 3]
376 131.7 [{'name': 'Infrared Obstacle Avoidance Proximity Sensor Module FC-51'}, 6]
377 129.95 [{'name': 'Inductive Sensor Probe LJ18A3-8-Z/BX'}, 1]
378 129.9 [{'name': 'Linear Bearing Pillow Block - SC10UU - 10mm Diameter'}, 2]
379 125.64999999999999 [{'name': '0.4mm Tungsten Carbide PCB Drill'}, 7]
380 124.80000000000001 [{'name': 'Rotary Encoder with Push Button - Continuous Rotation'}, 5]
381 124.75 [{'name': 'Solder Flux 50 Gram'}, 5]
382 119.95 [{'name': 'Wireless Charging Module - 5V 1A'}, 1]
383 119.9 [{'name': 'Voltage Meter Display, 0-100V'}, 2]
384 119.85000000000001 [{'name': 'Rigid Aluminium Coupling (5mm/5mm) - Anodised'}, 3]
385 119.8 [{'name': 'Smooth Stainless Steel Rod Diam: 8mm Length: 320mm'}, 4]
386 119.69999999999999 [{'name': 'PC4 M5 Bowden Connector'}, 6]
387 114.95 [{'name': 'Peltier Plate 20x20mm'}, 1]
388 114.75 [{'name': 'Microphone Sensor Module'}, 5]
389 111.8 [{'name': 'IIC/I2C Serial Interface Adapter Module For 1602 LCD Display'}, 4]
390 109.95 [{'name': 'Peltier Plate 30x30mm'}, 1]
391 109.9 [{'name': 'Red Line Laser Module'}, 2]
392 109.5 [{'name': 'Neodymium N50 Magnets - Disk, 10x3mm'}, 10]
393 107.8 [{'name': 'USB - TTL Serial USART PL2303 Module'}, 4]
394 105.9 [{'name': 'Delrin Solid V-Wheel - With 625ZZ Bearing'}, 2]
395 104.85000000000001 [{'name': 'Simple Digital Thermometer with Display'}, 3]
396 101.69999999999999 [{'name': 'Push 12mm Button - Red'}, 6]
397 99.95 [{'name': 'TR8X2 Metric Lead Screw Only - 200mm'}, 1]
398 99.9 [{'name': 'Voltage Meter Display, 2.7-30V, Blue LED, 2 Wire'}, 2]
399 99.8 [{'name': 'Robot Wheel - 65x25mm'}, 4]
400 99.75 [{'name': 'Mechanical Limit Switch Cable'}, 5]
401 98.85000000000001 [{'name': 'MOSFET Switch Module IRF520'}, 3]
402 97.9 [{'name': 'Ultrasonic Distance Sensor HC-SRF05'}, 2]
403 95.95 [{'name': 'Atmel ATmega32A'}, 1]
404 92.95 [{'name': 'MAX6675 K Type Thermocouple Temperature Sensor Kit'}, 1]
405 91.9 [{'name': 'TR8x2 Metric Lead Screw Nut'}, 2]
406 91.8 [{'name': 'Neodymium N38 Magnets - Ring, 15x5x4mm'}, 4]
407 89.95 [{'name': 'Voltage and Current Meter Display 100V 10A LED'}, 1]
408 89.9 [{'name': 'Universal Prototyping PCB - 90x150mm'}, 2]
409 89.85 [{'name': 'Neodymium N38 Magnets - Disk, 15x7mm'}, 3]
410 89.75 [{'name': 'MAX485 RS-485 to TTL Converter Module'}, 5]
411 84.95 [{'name': 'RAMPS SD Card Module'}, 1]
412 84.75 [{'name': 'Push 12mm Button - Green'}, 5]
413 79.95 [{'name': 'RTC DS1302 Real Time Clock SPI Module'}, 1]
414 79.9 [{'name': 'MQ-7 Gas Sensor - Carbon Monoxide'}, 2]
415 79.8 [{'name': 'Water Sensor Module'}, 4]
416 79.6 [{'name': '9v Arduino Battery Connector'}, 8]
417 77.9 [{'name': 'MK8 Extruder Drive Gear'}, 2]
418 77.85 [{'name': 'LM386 Audio Amplifier Module – 200X Gain'}, 3]
419 75.8 [{'name': 'V5 PC4 Bowden Connector'}, 4]
420 74.95 [{'name': 'S2M Timing Belt - 860x6mm Closed Loop'}, 1]
421 74.85 [{'name': 'Micro USB to USB Type-C Adapter'}, 3]
422 71.8 [{'name': 'Radial Ball Bearing - 623ZZ - 3x10x4mm'}, 4]
423 69.95 [{'name': 'u.FL Micro SMA Plug to SMA Jack - 150mm'}, 1]
424 69.9 [{'name': 'Raspberry Pi Original Case - Black'}, 2]
425 69.75 [{'name': 'Breadboard 170TP'}, 5]
426 68.85 [{'name': 'PC4 M6 Bowden Connector'}, 3]
427 67.9 [{'name': 'LED 4x7 Segment Display Module TM1637'}, 2]
428 65.9 [{'name': 'Linear Ball Bearing - LM12UU - 12mm Diameter'}, 2]
429 65.85 [{'name': 'Hall Effect Magnetic Sensor Module - Digital'}, 3]
430 64.95 [{'name': 'MAX7219 8x8 LED Dot Matrix Module'}, 1]
431 59.95 [{'name': 'USB - TTL Serial USART CH340 Module'}, 1]
432 59.9 [{'name': 'Micro SD Card Module'}, 2]
433 59.849999999999994 [{'name': 'DIY HDMI Cable - 0.2m Ribbon Strip'}, 3]
434 59.699999999999996 [{'name': 'XT60 High-Current Female Connector'}, 6]
435 56.849999999999994 [{'name': '1.5V AA Battery 4 Pack'}, 3]
436 54.95 [{'name': '0.8mm E3D VMA Nozzle For 1.75mm Filament'}, 1]
437 54.45 [{'name': 'Heatsink for Stepper Motor Drivers'}, 11]
438 53.9 [{'name': 'XT60 Connector Male/Female Pair'}, 2]
439 53.849999999999994 [{'name': '1mm Tungsten Carbide PCB Drill'}, 3]
440 53.699999999999996 [{'name': 'Neodymium N38 Magnets - Bar, 15x5x2.5mm'}, 6]
441 51.95 [{'name': 'GX16 Connector - 8 Port Female'}, 1]
442 51.9 [{'name': 'XY Joystick Module'}, 2]
443 51.8 [{'name': 'Cable Ties 100x2mm - 50 Pack'}, 4]
444 51.35 [{'name': 'Neodymium N38 Magnets - Disk, 5x3mm'}, 13]
445 50.849999999999994 [{'name': 'Push 12mm Button - Blue'}, 3]
446 49.95 [{'name': 'Threaded Steel Rod Diam: 10mm Length: 480mm'}, 1]
447 49.9 [{'name': 'Tiny RTC DS1307 Real Time Clock I2C Module'}, 2]
448 49.75 [{'name': 'XT60 High-Current Male Connector'}, 5]
449 48.95 [{'name': 'Banana Clip Male - Male'}, 1]
450 45.9 [{'name': 'Robot Wheel - 42x19mm'}, 2]
451 44.95 [{'name': 'Triple Axis Accelerometer ADXL345 Module GY-291'}, 1]
452 44.849999999999994 [{'name': 'USB OTG Cable'}, 3]
453 43.95 [{'name': 'Micro USB Cable - 1.2m Noodle'}, 1]
454 43.9 [{'name': 'Inner Bracket (With Set Screws) - for PG20 T-Slot Profile'}, 2]
455 43.45 [{'name': '40 Pin 2.54mm Straight SIL Pin Header - Male'}, 11]
456 39.95 [{'name': 'VS1838B IR receiver 38khz 2Pcs'}, 1]
457 39.9 [{'name': 'Universal Prototyping PCB - 20x80mm'}, 2]
458 39.6 [{'name': 'Rocker Switch'}, 8]
459 38.95 [{'name': '12mm Spiral Cable Wrap - 3m Long'}, 1]
460 38.849999999999994 [{'name': 'Stranded Tinned PVC Hook-Up Wire - Red 24 AWG AWM UL1007'}, 3]
461 37.95 [{'name': 'PIR Sensor Detector Module'}, 1]
462 35.95 [{'name': 'Heater Cartridge - 6x30mm 12V 40W'}, 1]
463 35.9 [{'name': '40 Pin Round SIL Pin Header - Female (Tulip)'}, 2]
464 35.849999999999994 [{'name': '27mm Piezoelectric Disk'}, 3]
465 34.95 [{'name': 'Threaded Steel Rod Diam: 8mm x 1m - Galvanised'}, 1]
466 34.65 [{'name': '40 Pin 2.54mm Straight SIL Pin Header - Female'}, 7]
467 33.95 [{'name': 'Steam Sensor Module by DFRobot'}, 1]
468 33.9 [{'name': 'Robot Wheel - 42x4mm'}, 2]
469 32.95 [{'name': '12V LED Signal Light - White'}, 1]
470 31.9 [{'name': 'Corner Bracket 20x20 - for PG20 T-Slot Profile'}, 2]
471 31.8 [{'name': 'Black Heatshrink Sleeving - 3mm'}, 4]
472 29.95 [{'name': 'USB-A to USB-B Cable - 3m'}, 1]
473 29.9 [{'name': 'USB-A to Mini USB-B Cable - 30cm'}, 2]
474 29.849999999999998 [{'name': 'Eccentric Spacer'}, 3]
475 29.75 [{'name': 'IDC Connector DIL 10-Way Socket - IDC Crimp with Strain Relief'}, 5]
476 28.95 [{'name': 'GX16 Connector - 4 Pin Male'}, 1]
477 28.14 [{'name': 'Neodymium N38 Magnets - Disk, 8x2mm'}, 6]
478 27.95 [{'name': 'Red Dot Laser Module'}, 1]
479 27.93 [{'name': 'RGB LED 10mm Through Hole Common Anode'}, 7]
480 27.9 [{'name': '12mm Spiral Cable Wrap - 1m Long'}, 2]
481 27.650000000000002 [{'name': 'Knob for Encoder / Potentiometer'}, 7]
482 26.849999999999998 [{'name': 'Tension Spring - 25mm Long 6mm OD 5mm ID'}, 3]
483 25.9 [{'name': 'Micro USB Power Switch Breakout Module'}, 2]
484 24.950000000000003 [{'name': 'LDR 5MM GL5516 Light Dependent Resistor Photoresistor'}, 5]
485 24.95 [{'name': 'V-Groove Ball Bearing - V623ZZ - 3x12x4mm'}, 1]
486 24.75 [{'name': 'Crystal 16MHz HC49 PTC'}, 5]
487 23.95 [{'name': '2mm Tungsten Carbide PCB Drill'}, 1]
488 23.9 [{'name': 'Dupont Cable F/F - 70cm 2Pin'}, 2]
489 23.85 [{'name': 'RFID Tag 125kHz'}, 3]
490 22.95 [{'name': 'VS1838 IR Receiver Module'}, 1]
491 21.95 [{'name': 'ULN2003 Stepper Motor Driver Board - 5 - 12V'}, 1]
492 20.85 [{'name': 'Molex 1.25 2-Pin Male and Female Connector Cable Pair'}, 3]
493 19.95 [{'name': 'Infrared LED Transmitter Module'}, 1]
494 19.9 [{'name': 'Nozzle Insulating Cotton'}, 2]
495 18.95 [{'name': 'DC In-Line Socket | 1.75mm ID, 4mm OD, 9mm Depth'}, 1]
496 17.95 [{'name': 'Wheel, Steel Ball Caster'}, 1]
497 17.9 [{'name': 'VHR-6N - JST Female Connector Housing - Single Row'}, 2]
498 17.85 [{'name': '40 Pin 2.54mm Straight DIL Pin Header - Male'}, 3]
499 16.98 [{'name': 'DB-9 (DE-9) D-Sub Female Connector'}, 2]
500 15.95 [{'name': 'MAX3232 RS 232 to TTL Serial UART Module'}, 1]
501 15.9 [{'name': 'RFID Card 125kHz'}, 2]
502 15.870000000000001 [{'name': '1.5V AAA Battery - 1250mAh'}, 3]
503 15.0 [{'name': '40 Pin 2.54mm Angled SIL Pin Header - Male'}, 4]
504 14.95 [{'name': 'Radial Ball Bearing - 608ZZ - 8x22x7mm'}, 1]
505 14.850000000000001 [{'name': 'TCRT5000 IR Sensor'}, 3]
506 13.96 [{'name': 'Sestick Glue'}, 1]
507 11.95 [{'name': 'Dupont Cable F/F - 70cm 3Pin'}, 1]
508 11.850000000000001 [{'name': '4 Pin 2.54mm Angled SIL Pin Header - Female'}, 3]
509 9.99 [{'name': 'SP485E - Half-Duplex RS-485 Line Transceiver SOIC'}, 1]
510 9.98 [{'name': 'USB Micro-B SMD Receptacle'}, 2]
511 9.95 [{'name': 'Ramps 12V PCB Connector - Male (Green) - 2PACK'}, 1]
512 8.95 [{'name': 'RFID/NFC Card 13.56MHz 1kB'}, 1]
513 8.05 [{'name': 'M10 x 60 Screw'}, 1]
514 7.95 [{'name': 'Ramps 12V PCB Connector - 2Way'}, 1]
515 6.95 [{'name': '40 Pin 2.54mm Right Angled DIL Pin Header - Male'}, 1]
516 5.97 [{'name': 'LED 10mm Blue F10 TH - 5Pcs'}, 3]
517 5.95 [{'name': 'LED 5mm Red Flashing - Opaque Lens TH'}, 1]
518 5.9399999999999995 [{'name': 'JST XH 4-Way Housing - Female'}, 6]
519 4.98 [{'name': 'LED 3mm IR Infrared - 940nm Tx and Rx Pair'}, 2]
520 4.95 [{'name': 'T-Nut - M5 for PG30 T-Slot Profile'}, 1]
521 4.5 [{'name': 'LED 5mm IR Infrared - 940nm Transmitter/Receiver Pair'}, 2]
522 3.99 [{'name': 'UY 3-Wire IDC Splicing Connector - 26 to 19 AWG'}, 1]
523 3.98 [{'name': 'JST SM 2 Way 1 Row Straight Male Connector'}, 2]
524 3.96 [{'name': 'JST XH 4-Way Vertical Header - Male'}, 4]
525 3.95 [{'name': 'M4 x 20 Screw'}, 5]
526 3.6 [{'name': 'LED 5mm Red - Opaque Lens TH'}, 8]
527 3.49 [{'name': 'IDC Header Box DIL 10-Way'}, 1]
528 3.46 [{'name': '100uF 63V Electrolytic Capacitor'}, 2]
529 2.98 [{'name': 'M3 x 6 Grub Screw'}, 2]
530 2.9699999999999998 [{'name': 'JST XH 2-Way Housing - Female'}, 3]
531 2.95 [{'name': 'Vibration Sensor SW-520D  Metal Ball Tilt Switch'}, 1]
532 2.9499999999999997 [{'name': 'M3 Nyloc Nut'}, 5]
533 2.94 [{'name': 'M3 x 10 Screw'}, 6]
534 2.45 [{'name': 'M3 x 20 Screw'}, 5]
535 2.3000000000000003 [{'name': 'LED 5mm Green - Opaque Lens TH'}, 5]
536 2.24 [{'name': 'Resistor 2.2k ohm - 1/4W 5%'}, 4]
537 2.07 [{'name': 'M3 x 40 Screw'}, 3]
538 2.01 [{'name': 'M5 x 75 Screw'}, 1]
539 2.0 [{'name': 'SIL Housing 2Pin - 10 PACK'}, 4]
540 1.99 [{'name': 'Linear Splice Connector - 22 to 16 AWG'}, 1]
541 1.98 [{'name': 'JST XHB 2-Way Vertical Header - Male'}, 2]
542 1.96 [{'name': 'SIL Housing 4Pin - 10PACK'}, 1]
543 1.9500000000000002 [{'name': 'M4 Nut'}, 5]
544 1.7999999999999998 [{'name': 'Resistor 100 ohm - 1/4W 5%'}, 3]
545 1.77 [{'name': 'SIL Housing Pins'}, 3]
546 1.7399999999999998 [{'name': 'M3 Nut'}, 6]
547 1.58 [{'name': 'M4 x 40 Screw'}, 2]
548 1.49 [{'name': 'JST VH 2-Way Vertical Header - Male'}, 1]
549 1.47 [{'name': 'M3 x 16 Screw'}, 3]
550 1.45 [{'name': 'M4 Washer'}, 5]
551 1.39 [{'name': 'M10 Metric Hex Nut'}, 1]
552 1.38 [{'name': 'M4 x 30 Screw'}, 2]
553 1.2 [{'name': 'Resistor 470 ohm - 1/4W 5%'}, 2]
554 1.18 [{'name': 'Resistor 47k ohm - 1/4W 5%'}, 2]
555 1.05 [{'name': 'JST XH Terminal Crimp Pin'}, 7]
556 1.04 [{'name': 'M3 x 6 Screw'}, 2]
557 0.99 [{'name': 'JST XHB 2-Way Housing - Female'}, 1]
558 0.98 [{'name': 'M4 x 10 Screw'}, 2]
559 0.94 [{'name': '100uF 25V Electrolytic Capacitor'}, 1]
560 0.92 [{'name': 'LED 5mm Orange - Opaque Lens TH'}, 2]
561 0.89 [{'name': 'M5 x 10 Screw'}, 1]
562 0.8 [{'name': 'LED 3mm Yellow - Opaque Lens TH'}, 2]
563 0.78 [{'name': 'M4 Nyloc Nut'}, 2]
564 0.73 [{'name': '10uF 63V Electrolytic Capacitor'}, 1]
565 0.69 [{'name': 'M5 Metric Hex Nut'}, 1]
566 0.65 [{'name': 'Resistor 33k ohm - 1/4W 5%'}, 1]
567 0.6000000000000001 [{'name': 'JST PHB Series Receptacle Crimp Terminal Contact'}, 3]
568 0.6 [{'name': 'Resistor 1k ohm - 1/4W 5%'}, 1]
569 0.59 [{'name': 'Resistor 4.7k ohm - 1/4W 5%'}, 1]
570 0.58 [{'name': 'M5 Washer'}, 2]
571 0.56 [{'name': 'Resistor 4.7 ohm - 1/4W 5%'}, 1]
572 0.5 [{'name': 'LED 5mm Yellow - Opaque Lens TH'}, 1]
573 0.49 [{'name': 'JST SM Series Plug Crimp Terminal Contact'}, 1]
574 0.0 [{'name': 'i3 Mini Power Supply with Cables'}, 0]
1102838.3599999931

Process finished with exit code 0
